time_s,sample_time,file_offset,c0_address,mapped_address,channel,register,data,same_wait_order_all,same_wait_order_selected,current_frac,current_low,current_high,current_16_8,loop_low,loop_high,loop_16,end,delta,volume_l,volume_r,control,bank,full_rom_address,type80_block,payload_index,enabled,audible,start_retrigger
4.979705,219605,0x018866,0x002D,0x2D,5,loop_high,0xEA,2,2,0x03,0x00,0xEA,0xEA0003,0x00,0xEA,0xEA00,0xF1,0xA0,0x1E,0x0D,0x02,0x00000,0x00EA00,2,0x03C00,1,1,
4.979728,219606,0x01886B,0x00AD,0xAD,5,cur_high,0xEA,0,0,0x03,0x00,0xEA,0xEA0003,0x00,0xEA,0xEA00,0xF1,0xA0,0x1E,0x0D,0x02,0x00000,0x00EA00,2,0x03C00,1,1,current_pair_complete
4.979751,219607,0x018870,0x00AE,0xAE,5,ctrl,0x02,0,0,0x03,0x00,0xEA,0xEA0003,0x00,0xEA,0xEA00,0xF1,0xA0,0x1E,0x0D,0x02,0x00000,0x00EA00,2,0x03C00,1,1,retrigger_commit
5.082268,224128,0x018877,0x0034,0x34,6,loop_mid,0x00,0,0,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,
5.082268,224128,0x01887B,0x00B4,0xB4,6,cur_mid,0x00,1,1,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,current_low_write
5.082290,224129,0x018880,0x0035,0x35,6,loop_high,0x71,0,0,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,
5.082290,224129,0x018884,0x00B5,0xB5,6,cur_high,0x71,1,1,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,current_pair_complete
5.082313,224130,0x018889,0x00B6,0xB6,6,ctrl,0x0A,0,0,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,retrigger_commit
5.184830,228651,0x018890,0x0012,0x12,2,vol_l,0x3F,0,0,0x01,0x00,0x00,0x000001,0x00,0x00,0x0000,0x0C,0x00,0x3F,0x00,0x02,0x00000,0x000000,0,0x00000,1,1,volume_on
5.184830,228651,0x018894,0x0013,0x13,2,vol_r,0x3F,1,1,0x01,0x00,0x00,0x000001,0x00,0x00,0x0000,0x0C,0x00,0x3F,0x3F,0x02,0x00000,0x000000,0,0x00000,1,1,
5.184875,228653,0x018899,0x0017,0x17,2,delta,0x80,0,0,0x01,0x00,0x00,0x000001,0x00,0x00,0x0000,0x0C,0x80,0x3F,0x3F,0x02,0x00000,0x000000,0,0x00000,1,1,
5.184898,228654,0x01889E,0x0096,0x96,2,ctrl,0x02,0,0,0x01,0x00,0x00,0x000001,0x00,0x00,0x0000,0x0C,0x80,0x3F,0x3F,0x02,0x00000,0x000000,0,0x00000,1,1,retrigger_commit
5.185170,228666,0x0188A3,0x0032,0x32,6,vol_l,0x13,0,0,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x13,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,
5.185193,228667,0x0188A8,0x0033,0x33,6,vol_r,0x13,0,0,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x13,0x13,0x0A,0x10000,0x017100,4,0x07B00,1,1,
5.185193,228667,0x0188AC,0x0034,0x34,6,loop_mid,0x00,1,1,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x13,0x13,0x0A,0x10000,0x017100,4,0x07B00,1,1,
5.185193,228667,0x0188B0,0x00B4,0xB4,6,cur_mid,0x00,2,2,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x13,0x13,0x0A,0x10000,0x017100,4,0x07B00,1,1,current_low_write
5.185215,228668,0x0188B5,0x0035,0x35,6,loop_high,0x71,0,0,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x13,0x13,0x0A,0x10000,0x017100,4,0x07B00,1,1,
